0.8615248485323699,0.9125708334754603,0.8453102000897889
0.8860294868504879,0.9165285697784051,0.8544533936046353
0.5514871133071728,0.5557856579044274,0.4606366557852801
0.7140417520537743,0.7090848691545878,0.7483218174224258
0.707432139684803,0.7668962467398539,0.7901996052746492
0.7810424672605124,0.7955682111240672,0.7685271008317875
0.5104128346076832,0.552479939587774,0.48465318473655983
0.8921115838509843,0.8672182612866344,0.923467470536163
0.49492939289709725,0.491354497599966,0.5282255951347185
0.8669426513914494,0.8820283933418036,0.8709281189838192
0.497623821328042,0.5331564549938617,0.518602797466195
0.8497928014607196,0.9325980946755942,0.9038810104345449
0.719982388297716,0.7909798243330725,0.7110548099019671
0.521248062217364,0.5286568834217515,0.46323427790954763
0.521574542737036,0.5168438934729943,0.48740037882239423
0.7208530232999524,0.727178573417722,0.7368421024604862
0.9336111968730918,0.8538599922303334,0.8925061451399986
0.5168616565755615,0.5489367771846121,0.49203668794530464
0.8971039286706972,0.9093454757971309,0.8656237865908007
0.7179085507913319,0.7882253468169509,0.7063025072203412
0.9209776360050408,0.8526140807241542,0.8943762573981963
0.8580214983151501,0.8564051992104191,0.9076693598417129
0.49347758150896875,0.5225819996169984,0.4676195812238867
0.9292066723423837,0.837535852426556,0.8725810684350906
0.7089658661775734,0.761828750518431,0.7154191560206872
0.7267902364790788,0.8001272511165938,0.8026311327481401
0.7986709287193414,0.724587440436564,0.706020783140025
0.8657388885230236,0.9089707100714279,0.9150772731707939
0.5498471945083562,0.5182081353978447,0.5407141167325942
0.9277952620551744,0.9190063334554303,0.8898774522121758
0.780313694622557,0.7171898948241598,0.7082892333927763
0.7555223270685524,0.7703038804441864,0.8025867798513996
0.7639732411985721,0.7040919004509576,0.7370699579592898
0.9313444522017776,0.8683330265032239,0.8707472414886059
0.856319101602416,0.9066489778345354,0.8945541655711508
0.9309230823340608,0.8624850493492209,0.8437984162851561
0.8927598146060662,0.8582700372832744,0.8685115872368877
0.7879412989159126,0.8010060104473061,0.7195697466123748
0.5322055672025936,0.5314075500109425,0.5051972021135679
0.528450947077741,0.5017084677518195,0.487048604565331
0.8863040744669519,0.9325737628218278,0.9000198240162516
0.7687433454392051,0.7253005868720879,0.8030764133467477
0.7631536792667812,0.7902116574171307,0.7403403453709262
0.7270686024843525,0.774279746769621,0.7727350064348039
0.4592304323289538,0.5420821448754051,0.48602153394315495
0.8450105278608099,0.9275014122856984,0.8967685174594919
0.7635223405740967,0.7506106801320892,0.7757443724805019
0.5003262678389744,0.4863166153492564,0.5338162254747932
0.7533467623992904,0.7767935461969246,0.7828303536398438
0.5193788805212031,0.5529423289420904,0.541564911139263
0.7317242569271754,0.721008426851966,0.7929810414641262
0.7188821255124341,0.7982468150242792,0.715221213068708
0.5012816059988727,0.5323412233126614,0.46508595606644587
0.8012146030143199,0.7156564149513396,0.7856381742142575
0.46406391870516694,0.4769031498211081,0.4806019046172186
0.521487241925251,0.4703942700552776,0.5529699348904865
0.7462958968288862,0.7597218065151712,0.7943028218537523
0.48661032209062133,0.5465734803110736,0.4905847825403928
0.7467823235924687,0.7600282990720306,0.7932345511677196
0.4765247643141635,0.5211950679781685,0.5132792366900129
0.8843212395726204,0.9139829948700839,0.9207526997925902
0.4877804998567671,0.47584895098230257,0.5553998324793175
0.8907488151518663,0.8773744768742138,0.8640819017715153
0.8733812649311856,0.8915488449328495,0.8606892772043476
0.5007734883420997,0.5267860987538325,0.48372318693990035
0.8601673668350779,0.9172872371974181,0.9304304254668021
0.9157129130540218,0.8620275787730867,0.9053434277879744
0.49855467676331783,0.5447865108406084,0.5160547992888366
0.7865328163209396,0.7232777722813443,0.7916669427290202
0.9124195477198125,0.8468508790964968,0.8486670069457223
0.8397027810764484,0.9362611756964214,0.931182869764304
0.899615092180832,0.8802759609682765,0.9240357981412344
0.8956214765163645,0.8814104554125289,0.8439288625181935
0.518538967102854,0.45810612185996685,0.553231128813938
0.7461022566303188,0.7899117030240936,0.7562171277697952
0.761082878216021,0.733075678029268,0.7306705933595239
